".id","GALNT1","GALNT2","GALNT3","GALNT4","GALNT5","GALNT6","GALNT7","GALNT8","GALNT9","GALNT10","GALNT11","GALNT12","GALNT13","GALNT14","ST3GAL1","ST3GAL2","ST3GAL3","ST3GAL4","ST3GAL5","ST3GAL6","ST6GAL1","ST6GALNAC1","ST6GALNAC2","ST8SIA1","ST8SIA2","ST8SIA3","ST8SIA4","ST8SIA5","B4GALT1","B4GALT2","B4GALT3","B4GALT4","B4GALT5","B4GALT6","B4GALNT1","B3GALT4","B3GALT5","B3GALNT1","B3GNT2","B3GNT3","B3GNT4","B3GNT5","B3GNT6","B3GNT7","B3GNT8","B3GNT9","FUT1","FUT2","FUT3","FUT4","FUT5","FUT6","FUT7","FUT8","FUT9","FUT10","FUT11","MGAT3","MGAT4A","MGAT4B","MGAT5","MGAT5B","GCNT1","GCNT2","GCNT3","GCNT4","GCNT7","UGCG","A4GALT","C1GALT1","C1GALT1C1"
"PAAD"," 93.5299"," 46.5696"," 38.8119","  0.4320"," 30.0186"," 12.9597"," 25.8362","  0.0778","  0.1315"," 30.5066"," 14.9088","  9.8796","  2.1668"," 14.4009"," 56.7602","  9.1605","  1.5862"," 21.2744","  4.7577","  8.9895"," 25.5284"," 34.2284","  9.7304","  1.3267","  0.2651","  1.2519","  8.4160","  0.0495"," 90.4967"," 24.7699"," 25.3628"," 26.6221","164.5425","  1.9163","  0.9941"," 14.9016","  7.5041","  8.2683"," 60.7601"," 27.0731","  1.2304"," 21.5604","  1.4110"," 34.2396","  6.5752"," 17.1250","  9.3250"," 55.2785","  8.7858","  7.1391","  0.0000","  3.3389","  0.1555"," 34.7337","  0.2385","  8.8592"," 27.1361"," 12.5775"," 17.2495"," 34.0278"," 36.8066","  0.2141"," 12.0621"," 11.2213"," 17.9626","  2.1966","  7.4311","144.9956","108.2607"," 16.6947"," 32.5510"
"PAAD","49.7664","14.0537","42.1596"," 1.5320"," 4.3565"," 4.2494","23.8357"," 0.1095"," 1.3464","11.0966","13.4869","11.9561"," 0.1462"," 0.4841","27.6491","11.6032"," 0.7819"," 3.4730"," 3.4933"," 7.2804","12.1084","35.7730"," 0.6466"," 0.9494"," 0.0000"," 0.0000","19.4233"," 0.0310","44.5051","12.4161","22.0815","16.8061","67.6588"," 5.6706"," 0.8818"," 8.6867"," 2.3611"," 1.8627","44.5857","44.1070"," 1.3149","21.9004"," 0.4928","17.6034"," 5.6108"," 4.2507"," 7.1142","34.9270","22.8937","22.3464"," 0.0000"," 8.9394"," 0.4867","24.1626"," 0.0118","12.7166","15.3717"," 8.1595","33.9611","44.3049","43.2233"," 0.0503"," 6.8196","13.4950","80.3327"," 2.5293"," 7.3672","90.9947"," 3.9983","49.0725","34.8044"
"LUNG"," 52.1512"," 77.2651","  9.8398","  0.2006","  9.0619","  5.3520"," 21.5617","  0.2275","  0.5095"," 33.3257"," 26.8673","  9.5310","  0.1301"," 22.8783"," 35.9841"," 17.1747","  2.2663","  8.5280"," 10.1177","  8.3493"," 36.2476","  2.9689","  0.5518","  1.6807","  0.0369","  0.0070"," 22.9824","  0.0230","107.5548"," 30.5730"," 24.8449"," 13.3666"," 39.4401","  5.1848","  5.7062"," 11.3278","  0.0402"," 13.1669"," 32.0411","  4.2133","  0.7594"," 21.6361","  0.0823","  7.0849","  5.2264"," 18.4973","  1.5256","  3.1951","  1.3667","  7.6783","  0.0362","  0.1427","  0.8666"," 37.3919","  0.0787"," 10.6607"," 17.4449","  2.5751"," 30.5078"," 32.9614"," 39.5703","  3.8145"," 16.0133","  7.7713","  1.3011","  2.6192","  6.3503"," 79.0500","  7.0344"," 19.1045"," 58.9520"
"UTERINE"," 63.7929"," 18.7494"," 36.8496","  0.3901","  7.1991"," 17.5841"," 45.4160","  0.1580","  0.2914"," 39.1939"," 21.2482","  7.2986","  0.5799","  7.8984"," 15.7019","  7.0776","  4.9146","  4.2868","  5.3483"," 11.8596"," 25.5465"," 26.8046","  5.4814","  1.6922","  7.0022","  0.0000","  4.9747","  0.3351","558.6307","  9.4693"," 14.4904"," 18.3372"," 67.2489","  5.6746","  0.7989","  2.6647"," 13.3256","  8.2869"," 41.5135","  1.7701","  1.3075","  8.9197","  0.1333","  5.7726","  0.9341","  8.5519","  0.9674"," 31.6869"," 11.9368","  4.4493","  0.0000"," 10.9457","  0.0000"," 12.9484","  0.7395"," 10.2471"," 12.5826","  9.3742"," 16.2047"," 19.1143"," 72.8579","  1.0333"," 40.7219"," 21.9245","  7.4066","  1.6661","  6.7851","120.3573"," 28.7761"," 20.8543"," 32.9196"
"KIPAN"," 53.0132"," 13.9790","  9.9974","  0.4798","  0.1638","  3.9854"," 10.9609","  0.6184","  0.1738"," 18.7670","127.8830"," 18.7936","  0.3537","146.5600"," 19.9263"," 12.1713","  1.5619","  6.7496","  9.3564"," 10.9318"," 19.5128","  0.0000","  0.1826","  3.1245","  0.0268","  0.0000"," 21.4767","  0.2298"," 40.0406"," 14.9370"," 23.2657"," 16.3572","144.5270","  8.9121","  0.1489"," 10.2622","  0.7108"," 30.2704"," 64.0781"," 39.2724","  3.8010"," 10.4355","  0.0000","  2.2160","  2.0471"," 31.6406","  2.0731","  1.0883"," 20.3973","  7.7140","  0.0393"," 17.5472","  0.6595"," 23.6689","  7.1339"," 14.8649"," 81.2153","  1.8122"," 62.4307"," 63.0312"," 37.9170","  0.1094","  9.1738"," 31.7657"," 17.5658"," 39.4778","  7.0173","138.4266"," 24.6435"," 28.6047"," 53.6514"
"BRCA","150.2986"," 46.3869","118.2525","  0.0205","  0.4409","  6.1014"," 39.9980","  1.0937","  0.0000","  7.2720"," 32.2394"," 16.1070","  1.9073","  5.6794","  3.2848","  1.7518","  1.0534"," 32.1812","  2.8312"," 14.8185"," 21.2827","  0.1297","  1.9812","  0.9734","  0.7343","  0.1067","  1.7483","  0.1827"," 81.2779"," 39.1690"," 48.4447"," 20.0484"," 48.6091","  9.5693","  0.8517","  6.8925","  0.4154"," 20.2638"," 73.4268","  3.0628","  1.2098"," 27.6401","  0.0000","  3.6017","  2.9386","  3.9132","  4.6917"," 10.3592","  1.2045","  1.5997","  0.0000","  0.0000","  0.1325"," 20.9039","  0.1524","  5.2074"," 16.3477","  2.4924"," 28.5980"," 88.6133"," 81.9297","  9.2724"," 11.4652"," 56.6691","  0.2041","  0.4118"," 16.8092"," 34.2937","  1.6072"," 20.0500"," 20.0421"
"PAAD","29.5167","34.8809","23.5196"," 0.1076"," 7.0562"," 5.3287","18.7013"," 0.1308"," 0.0230","13.2482","18.9447"," 9.5946"," 0.4736"," 5.0874","16.9335"," 3.0237"," 1.3279"," 2.9432"," 2.0261"," 8.5955"," 6.7675"," 5.2158"," 1.0753"," 0.2515"," 0.1556"," 4.9226"," 4.0262"," 0.0475","25.1724","13.4924"," 8.1706","11.6313","22.2437"," 1.6535"," 0.1784"," 3.4298"," 7.8613"," 4.6489","25.7949"," 6.9647"," 0.4728"," 5.1139"," 1.0401","18.0369"," 1.1484"," 3.4309","14.9988"," 6.2426"," 6.6290"," 7.8139"," 0.0000"," 2.7517"," 0.0996","18.0584"," 0.5727"," 7.6403"," 8.2686"," 3.1884","31.1202","19.0995","21.0394"," 0.0514"," 3.3731"," 3.0400","14.5320"," 8.8762"," 3.5690","36.3918"," 1.8733"," 9.9456","19.9599"
"BRCA","371.6183"," 33.3143"," 73.9557","  0.0000"," 15.3293"," 26.2529"," 55.0658","  0.6882","  0.3525"," 22.6136"," 20.9726","  5.8996","  0.2487","  0.2340","  3.7177","  4.4984","  1.0519"," 31.8827","  4.8798"," 15.0139","  9.2486","  1.0102"," 11.7666","  2.5618","  0.2172","  0.0000","  7.0915","  0.0081"," 68.5398"," 31.4404"," 27.3723","  7.4732"," 28.1194","  2.1552","  0.9504"," 12.7331","  1.1003"," 16.4517"," 36.8876","  6.1030","  0.9211","  5.9270","  0.0000","  1.8157","  6.3056","  3.7150","  3.4523"," 12.7025","  1.1443","  1.4260","  0.0000","  0.2238","  1.3761"," 44.6065","  0.1388","  8.0814"," 21.1039","  0.5707"," 24.1439"," 48.5356"," 38.1984","  0.3750"," 10.6995"," 15.8036","  0.1373","  2.5482"," 21.5464"," 70.8343"," 22.8924"," 13.9600"," 20.2400"
"BRCA","132.8703"," 44.0698"," 29.0651","  0.0181","  1.7159"," 14.1053"," 39.3033","  0.3072","  0.0000","  7.8265"," 23.4125","  4.1146","  0.3074","  0.2014","  6.8420","  3.0526","  0.9997"," 24.6056","  2.4930"," 11.3171","  6.6224","  0.8874","  9.2941","  1.2888","  0.0000","  0.0000","  1.9040","  0.0000"," 72.5345"," 26.9511"," 36.9869","  7.7906"," 40.7021","  5.5332","  0.7025"," 10.3176","  0.5499"," 16.9530"," 45.4625","  1.7554","  0.5766","  5.8150","  0.0000","  1.6296","  5.4470","  1.4751","  7.3645"," 10.8401","  0.0000","  0.7220","  0.0000","  0.0000","  0.2925"," 31.8989","  0.0000","  4.7969"," 16.7981","  2.3343"," 26.7050"," 64.7338"," 26.1312","  0.1812","  6.7045","  3.0123","  0.0000","  4.0479"," 26.2821","515.5602"," 12.3618","  9.9304","  8.2268"
"UTERINE"," 84.6706"," 22.1312"," 29.7361","  1.9289","  3.3726"," 12.5717"," 34.4537","  0.2068","  0.3390"," 26.7492"," 41.4934"," 16.1791","  1.9628","  1.2425"," 24.5039"," 10.4082","  2.6914","  9.2065"," 21.0105","  7.0287"," 17.7037"," 51.9371","  8.0057","  2.2008","  0.6093","  0.1381","  8.3950","  0.0585","109.0110"," 27.6362"," 19.4770"," 19.4985"," 58.3147","  4.9900","  0.5680","  6.6311","  3.7764"," 18.4101"," 42.9567","  8.2380","  1.2752","  5.2140","  0.0000","  8.1714","  3.6952"," 25.5153","  3.8220"," 10.6925","  1.5067","  5.1766","  0.1022","  2.1972","  0.0613"," 22.9625","  0.1113"," 20.7491"," 19.1884"," 13.4045"," 16.1799"," 28.8919"," 38.5847","  0.2056"," 42.1827"," 18.2707","  7.5008","  3.7903","  6.8087"," 86.6502"," 25.0191"," 18.5250"," 71.7577"
"BRCA"," 48.2065"," 60.8437"," 60.5435","  0.2085"," 39.4146"," 66.1671","319.8413","  0.4778","  0.2180"," 18.6870"," 14.3154","  1.5399","  0.3526","  5.4861","  4.4062","  2.5311","  0.8147"," 26.1572","  4.4728","  7.0343","  5.8899","  3.5041"," 44.5012","  0.6334","  0.0329","  0.0000","  3.4243","  0.0225"," 74.1146"," 22.3330"," 43.9321","  8.5879"," 21.8249","  0.9007","  0.3822","  7.4051","  0.3875"," 10.5549"," 13.1935","  4.2859","  0.5426","  0.6948","  0.0855","  0.7140"," 10.2182","  2.2673","  8.9438"," 60.7728"," 65.0787","  1.0746","  0.0000"," 46.6508","  3.1650"," 37.9006","  0.0350","  9.9896"," 11.6447","  0.6649"," 19.9055"," 98.3499"," 28.4815","  0.4384"," 10.6096"," 12.3400","  0.6290","  0.7414"," 12.5099"," 58.3981"," 25.5225","  6.1650"," 21.2888"
"LUNG","55.3615","20.0446","19.8671"," 0.2751","47.2086"," 8.7792","11.1154"," 0.6465"," 0.1096","31.7615","27.1133","14.7571"," 2.6475"," 1.6599","35.7967","11.9099"," 2.2906","18.0918","20.0582","13.0539","44.5918","24.8685","10.3646"," 6.8133"," 0.0338"," 0.0000","22.2157"," 0.0567","44.8889","12.4733","16.9112"," 8.8344","41.6482"," 2.7551"," 0.3882","18.6275"," 0.4277","16.0498","66.0924"," 3.0321"," 1.1284","20.6183"," 0.0752","32.5995","11.4378","15.9752"," 8.8700"," 4.6452"," 2.0333"," 6.0971"," 0.0000"," 0.5002"," 0.8320","22.7683"," 0.0360","14.3438","24.5485","24.7579","34.8217","31.8707","48.2666"," 0.9052","11.2432","17.6041"," 1.5710"," 6.5638"," 5.8863","59.0233","13.3544","16.9392","41.3023"
"BRCA","122.9195"," 84.5827"," 11.0214","  0.0000","  4.6017"," 21.2633"," 52.3582","  0.2667","  0.0984"," 23.5080"," 21.5011","  6.3452","  0.8185","  0.9249","  4.0316","  3.6621","  0.8628"," 20.0585","  4.7848","  7.0662","  5.6635","  0.3480","  7.7941","  0.4896","  0.6868","  0.0000","  5.4154","  0.0302","105.0888"," 22.5457"," 33.7196","  8.1509"," 28.3289","  2.0044","  0.3296","  5.1965","  1.1554"," 12.7907"," 47.1194","  0.3414","  0.6230","  1.9780","  0.0000","  1.4288","  6.4319","  1.6619","  0.9795","  6.2912","  0.3041","  0.7021","  0.0000","  0.3122","  0.4266","136.9057","  0.0000","  7.4051"," 15.2602","  1.0615"," 19.8423"," 46.8381"," 29.9842","  0.0367","  8.1752"," 10.2167","  0.0365","  1.1247"," 11.4506"," 85.9046"," 11.4018","  4.3176"," 12.0262"
"KIPAN"," 37.6566"," 19.6454"," 15.2221","  0.2760","  0.7606","  5.6516"," 13.9057","  0.7128","  4.9351"," 18.5322"," 86.6820","  6.8363","  0.7413","105.3793"," 51.6295","  8.2644","  1.8437"," 11.7789","  4.1602"," 15.3932"," 64.4202","  0.1641","  7.9833","  1.0070","  0.4446","  0.0000","  5.0417","  0.6697","102.3776","  8.4879"," 18.1484"," 22.7708"," 88.2092","  7.4229","  0.1295","  6.4415","  0.6293"," 15.9137"," 64.9491"," 10.4666","  3.4283"," 12.6789","  0.0000","  2.1698","  2.2306"," 10.7949","  4.0639","  1.6759"," 15.0586","  8.0642","  0.0466","109.8660","  0.0559"," 15.7792","  0.3112"," 14.2735"," 13.4103","  8.3440"," 69.3020"," 47.7219"," 45.5712","  0.3174","  4.8599"," 22.2114"," 11.1739"," 11.4456","  7.4709","146.0183"," 36.9296"," 23.4947"," 40.8968"
"KIPAN","44.3697","25.9688"," 4.9202"," 0.2954"," 2.5164"," 4.5556"," 8.3599"," 0.5109"," 0.1443","25.0970","25.9506","10.9004"," 1.4189","80.8668","30.6014","13.5815"," 1.5606","10.2939"," 7.9621"," 6.4030","34.0433"," 0.7928"," 0.4688"," 2.4969"," 0.0418"," 0.0000","23.4824"," 0.0508","49.2286","13.5752","15.5253","10.7702","74.3934"," 1.8105"," 1.1713","14.4887"," 0.4188"," 8.8073","41.8841"," 6.5852"," 2.6212"," 7.7870"," 0.0466"," 3.3966"," 3.5590","32.7684"," 2.9024"," 1.8460"," 0.3739"," 5.2110"," 0.1536"," 3.0850"," 0.9940","19.2706"," 0.0178"," 9.9418","36.1791","10.2739","43.2882","35.6332","42.0050"," 0.3612"," 8.1951"," 6.8150"," 0.8598"," 3.8061"," 6.1663","76.9986","29.1731","17.4522","27.7516"
"UTERINE","108.6693"," 23.2529"," 78.3977","  0.7354","  4.6673"," 34.9446"," 82.0241","  0.0698","  0.0773"," 30.7098"," 27.7890"," 38.6795","  0.1118"," 31.4383"," 20.4261","  3.6829","  0.4932","  4.4630","  2.7675"," 15.2238"," 31.3340","262.1129","  5.1944","  1.1835","  0.4231","  0.0060","  6.8676","  0.0355","196.3180"," 20.1402"," 16.1618"," 20.7209"," 92.7012","  2.5307","  0.0235"," 14.5737"," 12.7570"," 12.1368"," 72.1169"," 30.0570","  0.6933"," 12.9547","  0.4948"," 20.7285","  1.3868","  6.4124","  4.8586"," 78.1683"," 31.8652","  4.3813","  0.0621","  6.0217","  0.4840"," 14.0417","  0.1983"," 12.6661"," 13.9087"," 16.4078"," 21.5769"," 31.4296"," 50.7461","  0.1538"," 16.2274"," 37.2819"," 48.8939","  8.2134","  1.8588","118.5017"," 50.0858"," 27.8231"," 72.5920"
"LUNG"," 54.3858"," 46.9921"," 23.4495","  0.3775"," 25.1549"," 38.4615"," 26.9782","  0.3670","  0.0376","121.6217"," 24.8883"," 36.8144","  0.6939"," 11.6060"," 92.8887"," 10.5558","  4.8642"," 18.5039"," 31.7702"," 13.3416"," 26.6143"," 47.0119","  2.4379","  2.4704","  0.0463","  0.0131"," 38.6530","  0.2508"," 82.2969","  8.5696"," 24.0049","  9.1542"," 43.5401","  1.2005","  0.1890"," 16.9625","  0.7951","  5.0632"," 27.9210"," 30.6395","  2.1139","  7.4561"," 81.6473"," 75.3432"," 12.7284"," 12.7904","  2.9334"," 30.6252"," 27.2016","  4.6078","  0.0000","  1.4024","  3.1803"," 91.5827","  7.6604","  9.8913"," 26.7479","  5.3378"," 30.7034"," 53.3728"," 55.9431","  0.1474"," 13.4781"," 15.9169"," 53.9728","  8.4763","  6.4350"," 75.3166"," 13.3995"," 35.2029"," 67.1645"
"KIPAN"," 69.3602"," 28.6536","  3.9432","  0.1281","  1.8766"," 11.7094"," 13.2240","  0.2423","  0.1489"," 19.0445"," 34.0632","  5.8124","  0.3810"," 55.0702"," 45.5873"," 11.3458","  1.2695","  5.1571","  7.8933"," 14.6204"," 31.7448","  0.7451","  0.4087","  1.8688","  0.1966","  0.0223"," 55.1504","  0.0930"," 41.4851","  7.3704"," 17.3849"," 11.0821"," 69.4651","  1.8497","  1.4483"," 15.1404","  0.3373"," 10.1435"," 69.4873","  2.5198","  1.2802"," 14.2497","  0.0000"," 14.3488","  3.0686","  7.6902","  3.2132","  0.6350","  0.1480","  6.6690","  0.0385","  1.8232","  1.2918"," 13.2334","  0.0279","  8.1422"," 38.9212","  4.6225"," 93.5597"," 36.0420"," 49.3290","  0.0953"," 16.9329","  7.6425","  4.5110","  3.6748","  4.4950","134.6970"," 15.1614"," 23.8714"," 43.4688"
"PAAD","45.0941","23.8343","28.4063"," 0.2064","25.3333"," 8.1983","12.7016"," 0.4640"," 0.0617","21.4617","15.0646"," 9.2141"," 0.5355"," 2.1617","36.7528"," 6.1011"," 1.0629","10.0282"," 4.7520"," 7.5643","30.8049","33.7549"," 0.8699"," 1.0282"," 0.0095"," 3.4715","13.0520"," 0.0213","28.2480","11.7284","12.3844","20.8251","35.2785"," 2.5343"," 0.8031"," 8.1527","11.9870"," 5.1826","22.9919","18.6823"," 0.3540"," 6.8730"," 1.1003","23.0263"," 1.7790","10.4262"," 4.8490","28.1196","13.5831","11.6652"," 0.0000"," 3.4254"," 0.6687","24.9232"," 0.3157"," 7.5686","14.7460"," 8.2931","27.7654","22.1857","28.7114"," 0.1726"," 7.0215"," 2.7331","16.9888"," 5.1373"," 3.4728","59.5561"," 7.6613","17.3137","28.6432"
"KIPAN"," 59.0108"," 27.3035","  3.5735","  0.2716","  1.1067","  7.2095","  8.5392","  0.4170","  0.2029"," 17.6335","105.5995"," 10.7483","  0.2087","121.6331"," 36.6680"," 13.1304","  1.0609","  8.1354","  7.6658","  8.5462"," 34.3762","  0.1360","  0.7437","  4.9331","  0.0526","  0.0075"," 32.0885","  0.0639"," 34.7991","  8.4699"," 26.9164"," 16.7904"," 98.5920","  2.1184","  0.4685"," 11.0682","  1.3711"," 24.4087"," 67.3215","  6.5617","  9.0655","  7.4667","  0.0000","  6.5585","  3.1634"," 12.8790","  3.2618","  0.8198","  5.1507","  7.8399","  0.0386"," 18.0183","  1.0654"," 22.3705","  0.2019","  9.2011"," 54.2595"," 21.4781"," 61.2491"," 41.9340"," 37.8400","  0.0957"," 12.9494"," 22.6879"," 10.5449","  2.4991","  5.5205"," 73.0947"," 21.1616"," 18.8287"," 48.5013"
"KIPAN"," 32.8092"," 54.1505","  1.3722","  0.2852","  0.1887","  3.7211","  6.1711","  0.1040"," 15.9682"," 13.3088"," 56.1134","  4.8997","  0.0000","213.3948"," 75.4325"," 12.6717","  2.3060","  2.5246"," 10.8408"," 11.5656"," 50.4796","  0.0678","  0.1535","  1.1241","  1.5490","  0.1934"," 19.6017","  0.0245","421.4447","  7.9012"," 15.8130"," 15.2314","146.9212","  0.7816","  1.3825","  5.3253","  5.2773","  8.0666"," 65.1370"," 86.3904"," 18.4226"," 10.2456","  0.0000","  6.1410","  0.8196","  8.4127","  1.3439","  0.4088","  0.1235","  3.9418","  0.0000"," 18.5646","  0.6931"," 28.4457","  0.0056","  4.4521"," 76.2644"," 63.5157","162.0926"," 55.3284"," 44.5172","  0.0477"," 12.2858","  5.5495","  6.1070","  3.9937","  5.9903","100.3525"," 30.4617"," 11.5098"," 25.5699"
"LUNG","102.9154"," 56.5952"," 40.3133","  0.1425"," 54.7219"," 10.2198"," 24.8882","  0.0933","  0.0983"," 21.0280"," 20.2628","  4.3069","  0.7022"," 25.0711"," 44.8054","  8.2804","  1.6997"," 12.3662","  4.0415","  9.2186"," 39.0349"," 22.3706"," 11.5424","  2.8571","  0.0807","  0.0229"," 13.8808","  0.0301"," 52.2052"," 30.3668"," 20.7133"," 22.8751"," 58.4667","  3.3931","  1.1150","  8.2366","  0.1938","  4.9543"," 44.5765","  6.6299","  0.9466"," 27.8327","  1.0340","  9.9436","  6.5203"," 19.0938","  4.8931"," 13.2864"," 28.1191","  3.9164","  0.0000","  9.4873","  0.4972"," 35.5225","  0.0344","  5.3381"," 21.7539","  1.6111"," 11.7985"," 22.7201"," 35.1212","  0.1467"," 14.9376","  4.9564","  3.9924","  2.4880","  3.4033"," 83.0313"," 59.9082"," 18.3854"," 30.6900"
"LUNG"," 88.5752"," 25.5939"," 90.9026","  0.2990","  9.5513","  7.1286"," 11.4004","  0.1558","  0.0213"," 17.3734"," 17.4682"," 14.6050","  1.7898"," 17.2994"," 26.1354","  5.2564","  4.0218","  6.7525","  5.8429","  8.5975"," 36.6757"," 16.4384"," 10.6262","  2.0702","  0.0918","  0.0000"," 21.2810","  0.0489"," 72.8765"," 17.3628"," 18.8256"," 22.1773"," 51.9498","  3.3529","  2.7803"," 14.0719","  0.1018","  6.7597"," 53.9647","  2.9355","  1.3982"," 26.9828","  0.4672","  8.8504","  4.2556"," 11.8344","  9.1991"," 33.1587"," 10.4825","  4.1638","  0.0000","  0.9117","  1.5226"," 31.0753","  0.1173","  7.0784"," 14.9939","  2.3446"," 28.1232"," 23.0396"," 48.7303","  0.0834","  7.2944","  9.2468","  1.6577","  3.9227","  5.5357","128.8002"," 26.7406"," 15.9027"," 37.8322"
"KIPAN"," 23.8863"," 17.3623"," 13.7600","  0.1462","  0.1432","  4.5711","  8.0430","  0.4145","  1.7712"," 16.2067","116.2026","  5.4972","  0.6585"," 97.5245"," 73.1023","  5.9951","  1.5515"," 23.3974","  3.7183"," 23.1719"," 50.0634","  0.3605","  3.7582","  0.7548","  0.2243","  0.0085","  2.5190","  0.3292"," 42.0141"," 10.4048"," 16.0752"," 21.8395"," 49.2669","  5.5547","  0.1552","  8.5054","  0.8551"," 23.7555"," 63.6280"," 11.2757","  1.7292","  3.3261","  0.0000","  1.2738","  2.0534","  8.1567","  2.1950","  1.5262"," 25.8801","  3.5653","  0.0000"," 80.8341","  0.1579"," 11.3961","  0.4332"," 17.7377"," 13.7447"," 10.5904"," 80.8142"," 37.8321"," 49.5113","  0.1494","  3.2049"," 22.8073","  1.6746"," 14.8934","  4.3644"," 42.7044"," 14.6111"," 21.8729"," 40.7782"
"KIPAN"," 26.2140"," 16.0714"," 25.3402","  0.4121","  0.8076","  5.8297"," 12.2257","  0.4508","  2.7551"," 16.7772"," 47.6213","  5.2571","  0.9691"," 67.3066"," 23.6787"," 10.9992","  2.1510"," 35.9941","  3.8938"," 18.1051","142.5692","  0.5555","  4.6572","  2.0916","  0.2276","  0.0107","  3.4941","  0.8708"," 61.0100"," 12.9981"," 17.0006"," 12.7665"," 61.3312","  6.4200","  0.3517"," 11.5417","  1.5498"," 13.1886"," 52.7827","  4.6484","  1.8282","  6.1045","  0.0000","  1.6161","  5.0921"," 11.4985","  6.2340","  5.0541","  4.3185","  4.6149","  0.0000"," 52.9394","  0.0000"," 15.3016","  1.1558"," 15.5719"," 20.9304","  7.0728"," 46.4752"," 44.6870"," 44.7639","  0.5343","  4.0421"," 20.5691"," 10.1262"," 13.9926","  7.4188"," 63.7772"," 18.7687"," 24.3390"," 33.2021"
"PAAD"," 55.1561"," 30.4186"," 71.8789","  0.9951"," 49.1879"," 27.1600"," 64.1397","  9.5212","  0.0708"," 28.2093"," 24.2816"," 26.7853","  2.3823","  2.7413"," 36.6769","  9.5138","  1.2421"," 15.7218","  3.7676","  9.0360"," 20.1383","177.5283","  3.2867","  1.1746","  0.1018","  8.6837"," 12.8588","  0.0923"," 50.6765"," 21.5907"," 19.2855"," 38.1589"," 66.4319","  5.2740","  1.0675"," 12.1202","  6.7065","  9.4024"," 50.1299"," 78.7294","  0.5232"," 17.4930","102.4833"," 17.6005","  2.9956"," 16.9989","  5.8363"," 32.4531"," 31.7905"," 20.3975","  0.0000","  9.7192","  0.1535"," 35.1764","  0.8612","  9.1919"," 22.1581","  6.7734"," 39.2097"," 51.0189"," 55.3430","  0.2246"," 12.6515","  2.6817","120.1914","  8.7312","  4.7391"," 80.6247","  8.3335"," 23.1218"," 46.2922"
"BRCA","177.9126"," 56.3448"," 10.9587","  0.0563","  1.4701"," 48.3956"," 54.1782","  0.0000","  0.0981","  8.6013"," 15.2791","  5.4224","  0.8211","  0.8369"," 19.5533","  5.6269","  0.0104"," 72.4769","  1.2514","  6.9860"," 18.0360","  0.0297","  4.1039","  0.0000","  0.0000","  0.0000","  7.3165","  0.1675"," 40.8182","  6.1454"," 30.0354","  7.3844"," 53.4429","  3.4638","  0.5761","  6.1914","  0.3738"," 16.5377"," 28.4689","  4.8504","  2.7730","  3.4552","  0.0000","  2.1090","  0.7544","  0.7101","  0.0698","  8.0643","  0.6171","  1.3167","  0.0000","  0.5558","  0.0000"," 39.6348","  0.0000"," 23.3417"," 13.1432","  0.0872"," 25.8851"," 44.4363"," 29.9897","  1.1921"," 15.6425"," 13.8510","  0.0000","  2.6430"," 80.7769"," 75.4887","  3.4583","  4.1573"," 10.8356"
"UTERINE"," 55.1248"," 21.3283"," 39.8429","  1.1769","  4.2432"," 31.1444"," 39.9920","  0.0405","  0.1742"," 39.6077"," 27.0889"," 10.7079","  1.1524","  0.1239"," 18.9125","  6.1355","  1.2390","  3.2292","  3.4811"," 15.3565"," 24.0782","181.2023"," 25.3741","  1.5481","  0.0715","  0.0000","  6.4750","  0.0458","229.3920"," 13.0573"," 17.6144"," 21.5273"," 72.1866","  2.4114","  0.0606"," 14.1070","  1.1065","  9.9141"," 50.5887"," 17.6629","  0.9983","  8.4259","  0.0683"," 19.2236","  2.0419"," 12.5024","  1.1840"," 17.2245"," 30.7126","  3.9867","  0.3002","  7.5561","  0.7195","  9.9079","  0.2569"," 13.2481"," 19.1936"," 26.6883"," 13.5205"," 33.2955"," 54.9540","  0.1672"," 30.3703"," 26.3130"," 11.0422","  4.0544","  4.4611"," 78.7867"," 42.8575"," 21.8916"," 55.1276"
"PAAD"," 96.4292"," 16.9225"," 43.3699","  0.5169"," 10.5199"," 42.1712"," 35.3564","  5.2672","  0.1337"," 20.4205"," 14.3771"," 54.2739","  0.5481","  2.8342"," 11.7195","  5.8227","  1.0790","  2.2087","  3.1855","  5.0397"," 15.3162"," 82.7539","  0.5349","  1.1901","  0.0366"," 10.4944","  9.2780","  0.1298"," 31.9693","  6.7891"," 15.7150"," 35.5130"," 34.0996","  9.2411","  0.3257"," 14.8028"," 59.3282","  2.8765"," 51.9011"," 52.4667","  1.2936"," 43.2193"," 15.2477"," 35.8632"," 12.6827","  3.0906","  2.0214"," 52.5642"," 40.3584"," 16.8038","  0.0000"," 21.9918","  0.0000"," 38.1984","  0.0156"," 12.5539","  9.0430"," 26.5754","137.6914","122.7244"," 61.7198","  0.0831"," 89.8049"," 20.5885"," 75.9471"," 51.6923","  6.5875"," 63.5280","  5.3881"," 30.3839"," 36.1209"
